Type,Posting Date,Document Number,Item No.,Ordered Quantity,Delivered Quantity,Remaining Open Qty,From Warehouse Code,To Warehouse,Remarks,Special Instruction,Branch Name,Branch Name v2,Document Status,Due Date,User_Code,PO Number,ISMS SO#,CBM,Customer/Vendor Code,Customer/Vendor Name,Delivery Type
ITR,2025-10-17,348604,SONIQUE SURF,5,5,0,FWH14P1F,EMC042,,FREEBIES,,EMCOR GENSAN HIGHWAY,C,2025-10-21,vmindana,,202510-0022286,0,,,
ITR,2025-10-17,348605,32STV104,20,20,0,FWH14P1F,EMC002,,CU,,EMCOR MARBEL,C,2025-10-21,vmindana,OP310-000007542,202510-0022287,0.05,,,
ITR,2025-10-17,348606,50QUHW01,5,5,0,FWH14P1F,EMC002,,,,EMCOR MARBEL,C,2025-10-21,vmindana,OP310-000007606,202510-0022287,0.09,,,
ITR,2025-10-17,348606,75UHD206,1,1,0,FWH14P1F,EMC002,,,,EMCOR MARBEL,C,2025-10-21,vmindana,OP310-000007606,202510-0022287,0,,,
ITR,2025-10-17,348607,SONIQUE VIBE 301,6,6,0,FWH14P1F,EMC002,,,,EMCOR MARBEL,C,2025-10-21,vmindana,OP310-000007542,202510-0022288,0,,,
ITR,2025-10-17,348608,43UHD206,5,5,0,FWH14P1F,EMC018,,REVERSE P.O,,EMCOR PANABO-HIGHWAY,C,2025-10-21,vmindana,,202510-0022289,0,,,
ITR,2025-10-17,348608,75UHD206,1,1,0,FWH14P1F,EMC018,,REVERSE P.O,,EMCOR PANABO-HIGHWAY,C,2025-10-21,vmindana,,202510-0022289,0,,,
ITR,2025-10-17,348609,SONIQUE VIBE 301,4,4,0,FWH14P1F,EMC018,,REVERSE P.O,,EMCOR PANABO-HIGHWAY,C,2025-10-21,vmindana,,202510-0022290,0,,,
ITR,2025-10-17,348610,65UHD206,2,2,0,FWH14P1F,EMC038,,REVERSE P.O,,EMCOR DAVAO TORIL,C,2025-10-21,vmindana,,202510-0022294,0,,,
ITR,2025-10-17,348610,SONIQUE SURF,10,10,0,FWH14P1F,EMC038,,REVERSE P.O,,EMCOR DAVAO TORIL,C,2025-10-21,vmindana,,202510-0022294,0,,,
ITR,2025-10-17,348611,32STV104,5,5,0,FWH14P1F,EMC016,,REVERSE P.O,,EMCOR DIGOS,C,2025-10-21,vmindana,,202510-0022295,0.05,,,
ITR,2025-10-17,348611,43STV104,5,5,0,FWH14P1F,EMC016,,REVERSE P.O,,EMCOR DIGOS,C,2025-10-21,vmindana,,202510-0022295,0.09,,,
ITR,2025-10-17,348611,43UHD206,2,2,0,FWH14P1F,EMC016,,REVERSE P.O,,EMCOR DIGOS,C,2025-10-21,vmindana,,202510-0022295,0,,,
ITR,2025-10-17,348611,50QUHW01,3,3,0,FWH14P1F,EMC016,,REVERSE P.O,,EMCOR DIGOS,C,2025-10-21,vmindana,,202510-0022295,0.09,,,
ITR,2025-10-17,348611,55UHW201,10,10,0,FWH14P1F,EMC016,,REVERSE P.O,,EMCOR DIGOS,C,2025-10-21,vmindana,,202510-0022295,0.13,,,
ITR,2025-10-17,348611,75UHD206,1,1,0,FWH14P1F,EMC016,,REVERSE P.O,,EMCOR DIGOS,C,2025-10-21,vmindana,,202510-0022295,0,,,
ITR,2025-10-17,348612,SONIQUE SURF,10,10,0,FWH14P1F,EMC016,,REVERSE P.O,,EMCOR DIGOS,C,2025-10-21,vmindana,,202510-0022295,0,,,
ITR,2025-10-17,348612,SWS-01,10,10,0,FWH14P1F,EMC016,,REVERSE P.O,,EMCOR DIGOS,C,2025-10-21,vmindana,,202510-0022295,0,,,
ITR,2025-10-17,348613,SONIQUE VIBE 301,3,3,0,FWH14P1F,EMC016,,REVERSE P.O,,EMCOR DIGOS,C,2025-10-21,vmindana,,202510-0022296,0,,,
ITR,2025-10-17,348614,32STV104,6,6,0,FWH14P1F,EMC034,,REVERSE P.O,,EMCOR MIDSAYAP,C,2025-10-21,vmindana,,202510-0022297,0.05,,,
ITR,2025-10-17,348614,43UHD206,3,3,0,FWH14P1F,EMC034,,REVERSE P.O,,EMCOR MIDSAYAP,C,2025-10-21,vmindana,,202510-0022297,0,,,
ITR,2025-10-17,348614,50QUHW01,3,3,0,FWH14P1F,EMC034,,REVERSE P.O,,EMCOR MIDSAYAP,C,2025-10-21,vmindana,,202510-0022297,0.09,,,
ITR,2025-10-17,348614,55QUHV06,2,2,0,FWH14P1F,EMC034,,REVERSE P.O,,EMCOR MIDSAYAP,C,2025-10-21,vmindana,,202510-0022297,0,,,
ITR,2025-10-17,348614,65QUHW01,2,2,0,FWH14P1F,EMC034,,REVERSE P.O,,EMCOR MIDSAYAP,C,2025-10-21,vmindana,,202510-0022297,0.19,,,
ITR,2025-10-17,348614,SONIQUE SURF,10,10,0,FWH14P1F,EMC034,,REVERSE P.O,,EMCOR MIDSAYAP,C,2025-10-21,vmindana,,202510-0022297,0,,,
ITR,2025-10-17,348615,SONIQUE VIBE 301,1,1,0,FWH14P1F,EMC032,,REVERSE P.O,,EMCOR MLANG,C,2025-10-21,vmindana,,202510-0022298,0,,,
ITR,2025-10-17,348616,32STV104,7,7,0,FWH14P1F,EMC032,,REVERSE P.O,,EMCOR MLANG,C,2025-10-21,vmindana,,202510-0022299,0.05,,,
ITR,2025-10-17,348616,43UHD206,5,5,0,FWH14P1F,EMC032,,REVERSE P.O,,EMCOR MLANG,C,2025-10-21,vmindana,,202510-0022299,0,,,
ITR,2025-10-17,348616,50QUHW01,5,5,0,FWH14P1F,EMC032,,REVERSE P.O,,EMCOR MLANG,C,2025-10-21,vmindana,,202510-0022299,0.09,,,
ITR,2025-10-17,348616,65QUHW01,2,2,0,FWH14P1F,EMC032,,REVERSE P.O,,EMCOR MLANG,C,2025-10-21,vmindana,,202510-0022299,0.19,,,
ITR,2025-10-17,348617,32STV104,3,3,0,FWH14P1F,QUA004,,,,QUALITY GENSAN,C,2025-10-21,vmindana,59658-00,202510-0022300,0.05,,,
ITR,2025-10-17,348617,55UHW201,3,3,0,FWH14P1F,QUA004,,,,QUALITY GENSAN,C,2025-10-21,vmindana,59658-00,202510-0022300,0.13,,,
ITR,2025-10-17,348617,65UHD206,2,2,0,FWH14P1F,QUA004,,,,QUALITY GENSAN,C,2025-10-21,vmindana,59658-00,202510-0022300,0,,,
ITR,2025-10-17,348618,43STV104,5,5,0,FWH14P1F,QUA012,,,,QUALITY KORONADAL,C,2025-10-21,vmindana,59661-00,202510-0022301,0.09,,,
ITR,2025-10-17,348618,50QUHW01,3,3,0,FWH14P1F,QUA012,,,,QUALITY KORONADAL,C,2025-10-21,vmindana,59661-00,202510-0022301,0.09,,,
ITR,2025-10-17,348618,55UHW201,3,3,0,FWH14P1F,QUA012,,,,QUALITY KORONADAL,C,2025-10-21,vmindana,59661-00,202510-0022301,0.13,,,
ITR,2025-10-17,348618,75UHD206,2,2,0,FWH14P1F,QUA012,,,,QUALITY KORONADAL,C,2025-10-21,vmindana,59661-00,202510-0022301,0,,,
ITR,2025-10-17,348618,SONIQUE SURF,10,10,0,FWH14P1F,QUA012,,,,QUALITY KORONADAL,C,2025-10-21,vmindana,59661-00,202510-0022301,0,,,
ITR,2025-10-17,348619,43STV104,2,2,0,FWH14P1F,QUA002,,,,QUALITY DAVAO,C,2025-10-21,vmindana,59656-00,202510-0022302,0.09,,,
ITR,2025-10-17,348619,75UHD206,1,1,0,FWH14P1F,QUA002,,,,QUALITY DAVAO,C,2025-10-21,vmindana,59656-00,202510-0022302,0,,,
ITR,2025-10-17,348620,32STV104,5,5,0,FWH14P1F,FIE006,,,,FIESTA POLOMOLOK,C,2025-10-21,vmindana,,202510-0022306,0.05,,,
ITR,2025-10-17,348620,43STV104,5,5,0,FWH14P1F,FIE006,,,,FIESTA POLOMOLOK,C,2025-10-21,vmindana,,202510-0022306,0.09,,,
ITR,2025-10-17,348620,55UHW201,7,7,0,FWH14P1F,FIE006,,,,FIESTA POLOMOLOK,C,2025-10-21,vmindana,,202510-0022306,0.13,,,
ITR,2025-10-17,348620,75UHD206,2,2,0,FWH14P1F,FIE006,,,,FIESTA POLOMOLOK,C,2025-10-21,vmindana,,202510-0022306,0,,,
ITR,2025-10-17,348621,SONIQUE SURF,15,15,0,FWH14P1F,FIE006,,,,FIESTA POLOMOLOK,C,2025-10-21,vmindana,,202510-0022306,0,,,
ITR,2025-10-17,348621,SWS-01,10,10,0,FWH14P1F,FIE006,,,,FIESTA POLOMOLOK,C,2025-10-21,vmindana,,202510-0022306,0,,,
ITR,2025-10-17,348622,43STW101,5,5,0,FWH14P1F,IMP079,,,,IMPERIAL LAGAO GENSAN,C,2025-10-21,vmindana,,202510-0022307,0.09,,,
ITR,2025-10-17,348622,43UHD206,2,2,0,FWH14P1F,IMP079,,,,IMPERIAL LAGAO GENSAN,C,2025-10-21,vmindana,,202510-0022307,0,,,
ITR,2025-10-17,348622,50QUHW01,1,1,0,FWH14P1F,IMP079,,,,IMPERIAL LAGAO GENSAN,C,2025-10-21,vmindana,,202510-0022307,0.09,,,
ITR,2025-10-17,348622,55QUHV06,2,2,0,FWH14P1F,IMP079,,,,IMPERIAL LAGAO GENSAN,C,2025-10-21,vmindana,,202510-0022307,0,,,
ITR,2025-10-17,348622,55UHW201,3,3,0,FWH14P1F,IMP079,,,,IMPERIAL LAGAO GENSAN,C,2025-10-21,vmindana,,202510-0022307,0.13,,,
ITR,2025-10-17,348622,SWS-01,10,10,0,FWH14P1F,IMP079,,,,IMPERIAL LAGAO GENSAN,C,2025-10-21,vmindana,,202510-0022307,0,,,
ITR,2025-10-17,348623,SONIQUE VIBE 301,5,5,0,FWH14P1F,IMP079,,,,IMPERIAL LAGAO GENSAN,C,2025-10-21,vmindana,,202510-0022308,0,,,
ITR,2025-10-17,348624,32STW102,2,2,0,FWH14P1F,IMP061,,,,IMPERIAL MARBEL,C,2025-10-21,vmindana,,202510-0022310,0,,,
ITR,2025-10-17,348624,43STW101,3,3,0,FWH14P1F,IMP061,,,,IMPERIAL MARBEL,C,2025-10-21,vmindana,,202510-0022310,0.09,,,
ITR,2025-10-17,348624,55QUHV06,1,1,0,FWH14P1F,IMP061,,,,IMPERIAL MARBEL,C,2025-10-21,vmindana,,202510-0022310,0,,,
ITR,2025-10-17,348624,55UHW201,6,6,0,FWH14P1F,IMP061,,,,IMPERIAL MARBEL,C,2025-10-21,vmindana,,202510-0022310,0.13,,,
ITR,2025-10-17,348625,43STW101,2,2,0,FWH14P1F,IMP080,,,,IMPERIAL POLOMOLOK,C,2025-10-21,vmindana,,202510-0022312,0.09,,,
ITR,2025-10-17,348625,43UHD206,3,3,0,FWH14P1F,IMP080,,,,IMPERIAL POLOMOLOK,C,2025-10-21,vmindana,,202510-0022312,0,,,
ITR,2025-10-17,348625,55UHW201,3,3,0,FWH14P1F,IMP080,,,,IMPERIAL POLOMOLOK,C,2025-10-21,vmindana,,202510-0022312,0.13,,,
ITR,2025-10-17,348626,32STW102,8,8,0,FWH14P1F,IMP030,,,,IMPERIAL SANTIAGO,C,2025-10-21,vmindana,,202510-0022313,0,,,
ITR,2025-10-17,348626,43STW101,10,10,0,FWH14P1F,IMP030,,,,IMPERIAL SANTIAGO,C,2025-10-21,vmindana,,202510-0022313,0.09,,,
ITR,2025-10-17,348626,55UHW201,5,5,0,FWH14P1F,IMP030,,,,IMPERIAL SANTIAGO,C,2025-10-21,vmindana,,202510-0022313,0.13,,,
ITR,2025-10-17,348626,85UHW201,3,3,0,FWH14P1F,IMP030,,,,IMPERIAL SANTIAGO,C,2025-10-21,vmindana,,202510-0022313,0,,,
ITR,2025-10-17,348627,SONIQUE SURF,10,10,0,FWH14P1F,IMP030,,,,IMPERIAL SANTIAGO,C,2025-10-21,vmindana,,202510-0022313,0,,,
ITR,2025-10-17,348628,32STW102,5,5,0,FWH14P1F,IMP042,,,,IMPERIAL TACURONG,C,2025-10-21,vmindana,,202510-0022315,0,,,
ITR,2025-10-17,348628,43UHD206,5,5,0,FWH14P1F,IMP042,,,,IMPERIAL TACURONG,C,2025-10-21,vmindana,,202510-0022315,0,,,
ITR,2025-10-17,348628,50QUHW01,3,3,0,FWH14P1F,IMP042,,,,IMPERIAL TACURONG,C,2025-10-21,vmindana,,202510-0022315,0.09,,,
ITR,2025-10-17,348628,55UHW201,5,5,0,FWH14P1F,IMP042,,,,IMPERIAL TACURONG,C,2025-10-21,vmindana,,202510-0022315,0.13,,,
ITR,2025-10-17,348628,75UHD206,2,2,0,FWH14P1F,IMP042,,,,IMPERIAL TACURONG,C,2025-10-21,vmindana,,202510-0022315,0,,,
ITR,2025-10-17,348628,SONIQUE SURF,10,10,0,FWH14P1F,IMP042,,,,IMPERIAL TACURONG,C,2025-10-21,vmindana,,202510-0022315,0,,,
ITR,2025-10-17,348629,SONIQUE LITE 201,3,3,0,FWH14P1F,IMP042,,,,IMPERIAL TACURONG,C,2025-10-21,vmindana,,202510-0022316,0,,,
ITR,2025-10-17,348629,SONIQUE VIBE 301,3,3,0,FWH14P1F,IMP042,,,,IMPERIAL TACURONG,C,2025-10-21,vmindana,,202510-0022316,0,,,
ITR,2025-10-17,348630,55UHW201,3,3,0,FWH14P1F,ROB029,,,,ROBINSONS GENSAN,C,2025-10-21,vmindana,,202510-0022318,0.13,,,
ITR,2025-10-17,348630,75UHD206,1,1,0,FWH14P1F,ROB029,,,,ROBINSONS GENSAN,C,2025-10-21,vmindana,,202510-0022318,0,,,
ITR,2025-10-17,348631,43STW101,8,8,0,FWH14P1F,ABV142,,,,ABENSON GMALL TAGUM,C,2025-10-21,vmindana,,202510-0022320,0.09,,,
ITR,2025-10-17,348631,50QUHW01,2,2,0,FWH14P1F,ABV142,,,,ABENSON GMALL TAGUM,C,2025-10-21,vmindana,,202510-0022320,0.09,,,
ITR,2025-10-17,348631,SWS-01,15,15,0,FWH14P1F,ABV142,,,,ABENSON GMALL TAGUM,C,2025-10-21,vmindana,,202510-0022320,0,,,
ITR,2025-10-17,348632,32STV104,5,5,0,FWH14P1F,FIE001,,,,FIESTA CABANTIAN,C,2025-10-21,vmindana,,202510-0022322,0.05,,,
ITR,2025-10-17,348632,55UHW201,2,2,0,FWH14P1F,FIE001,,,,FIESTA CABANTIAN,C,2025-10-21,vmindana,,202510-0022322,0.13,,,
ITR,2025-10-17,348633,43UHD206,6,6,0,FWH14P1F,FIE005,,,,FIESTA PANABO,C,2025-10-21,vmindana,,202510-0022324,0,,,
ITR,2025-10-17,348633,65UHD206,1,1,0,FWH14P1F,FIE005,,,,FIESTA PANABO,C,2025-10-21,vmindana,,202510-0022324,0,,,
ITR,2025-10-17,348633,SONIQUE SURF,5,5,0,FWH14P1F,FIE005,,,,FIESTA PANABO,C,2025-10-21,vmindana,,202510-0022324,0,,,
ITR,2025-10-17,348634,32STV104,5,5,0,FWH14P1F,HOM001,,,,FIESTA STO. TOMAS,C,2025-10-21,vmindana,,202510-0022327,0.05,,,
ITR,2025-10-17,348634,55UHW201,3,3,0,FWH14P1F,HOM001,,,,FIESTA STO. TOMAS,C,2025-10-21,vmindana,,202510-0022327,0.13,,,
ITR,2025-10-17,348634,SONIQUE SURF,5,5,0,FWH14P1F,HOM001,,,,FIESTA STO. TOMAS,C,2025-10-21,vmindana,,202510-0022327,0,,,
ITR,2025-10-17,348635,32STV104,5,5,0,FWH14P1F,FIT002,,,,FIESTA TAGUM,C,2025-10-21,vmindana,,202510-0022333,0.05,,,
ITR,2025-10-17,348635,43STV104,3,3,0,FWH14P1F,FIT002,,,,FIESTA TAGUM,C,2025-10-21,vmindana,,202510-0022333,0.09,,,
ITR,2025-10-17,348635,43UHD206,2,2,0,FWH14P1F,FIT002,,,,FIESTA TAGUM,C,2025-10-21,vmindana,,202510-0022333,0,,,
ITR,2025-10-17,348635,65QUHW01,1,1,0,FWH14P1F,FIT002,,,,FIESTA TAGUM,C,2025-10-21,vmindana,,202510-0022333,0.19,,,
ITR,2025-10-17,348635,75UHD206,1,1,0,FWH14P1F,FIT002,,,,FIESTA TAGUM,C,2025-10-21,vmindana,,202510-0022333,0,,,
ITR,2025-10-17,348635,SONIQUE SURF,2,2,0,FWH14P1F,FIT002,,,,FIESTA TAGUM,C,2025-10-21,vmindana,,202510-0022333,0,,,
ITR,2025-10-17,348635,SWS-01,5,5,0,FWH14P1F,FIT002,,,,FIESTA TAGUM,C,2025-10-21,vmindana,,202510-0022333,0,,,
ITR,2025-10-17,348636,65UHD206,2,2,0,FWH14P1F,IMP074,,,,IMPERIAL TAGUM DOS,C,2025-10-21,vmindana,,202510-0022336,0,,,
ITR,2025-10-17,348636,SONIQUE SURF,8,8,0,FWH14P1F,IMP074,,,,IMPERIAL TAGUM DOS,C,2025-10-21,vmindana,,202510-0022336,0,,,
ITR,2025-10-17,348637,SONIQUE VIBE 301,1,1,0,FWH14P1F,IMP074,,,,IMPERIAL TAGUM DOS,C,2025-10-21,vmindana,,202510-0022337,0,,,
ITR,2025-10-17,348638,50QUHW01,1,1,0,FWH14P1F,ABV064,,,,ABENSON G-MALL DAVAO,C,2025-10-21,vmindana,,202510-0022344,0.09,,,
ITR,2025-10-17,348638,55UHW201,3,3,0,FWH14P1F,ABV064,,,,ABENSON G-MALL DAVAO,C,2025-10-21,vmindana,,202510-0022344,0.13,,,
ITR,2025-10-17,348638,65QUHW01,1,1,0,FWH14P1F,ABV064,,,,ABENSON G-MALL DAVAO,C,2025-10-21,vmindana,,202510-0022344,0.19,,,
ITR,2025-10-17,348639,32STV104,3,3,0,FWH14P1F,FIE007,,,,FIESTA MINTAL,C,2025-10-21,vmindana,,202510-0022347,0.05,,,
ITR,2025-10-17,348639,43STV104,5,5,0,FWH14P1F,FIE007,,,,FIESTA MINTAL,C,2025-10-21,vmindana,,202510-0022347,0.09,,,
ITR,2025-10-17,348639,55UHW201,4,4,0,FWH14P1F,FIE007,,,,FIESTA MINTAL,C,2025-10-21,vmindana,,202510-0022347,0.13,,,
ITR,2025-10-17,348639,SONIQUE SURF,4,4,0,FWH14P1F,FIE007,,,,FIESTA MINTAL,C,2025-10-21,vmindana,,202510-0022347,0,,,
ITR,2025-10-17,348639,SWS-01,5,5,0,FWH14P1F,FIE007,,,,FIESTA MINTAL,C,2025-10-21,vmindana,,202510-0022347,0,,,
ITR,2025-10-17,348640,43STW101,10,10,0,FWH14P1F,IMP002,,,,IMPERIAL BAJADA,C,2025-10-21,vmindana,,202510-0022350,0.09,,,
ITR,2025-10-17,348640,55UHW201,3,3,0,FWH14P1F,IMP002,,,,IMPERIAL BAJADA,C,2025-10-21,vmindana,,202510-0022350,0.13,,,
ITR,2025-10-17,348641,SONIQUE SURF,3,3,0,FWH14P1F,IMP002,,,,IMPERIAL BAJADA,C,2025-10-21,vmindana,,202510-0022350,0,,,
ITR,2025-10-17,348641,SWS-01,15,15,0,FWH14P1F,IMP002,,,,IMPERIAL BAJADA,C,2025-10-21,vmindana,,202510-0022350,0,,,
ITR,2025-10-17,348642,43STW101,3,3,0,FWH14P1F,IMP064,,,,IMPERIAL CALINAN,C,2025-10-21,vmindana,,202510-0022352,0.09,,,
ITR,2025-10-17,348642,43UHD206,2,2,0,FWH14P1F,IMP064,,,,IMPERIAL CALINAN,C,2025-10-21,vmindana,,202510-0022352,0,,,
ITR,2025-10-17,348642,55QUHV06,3,3,0,FWH14P1F,IMP064,,,,IMPERIAL CALINAN,C,2025-10-21,vmindana,,202510-0022352,0,,,
ITR,2025-10-17,348642,SONIQUE SURF,3,3,0,FWH14P1F,IMP064,,,,IMPERIAL CALINAN,C,2025-10-21,vmindana,,202510-0022352,0,,,
ITR,2025-10-17,348643,SONIQUE VIBE 301,1,1,0,FWH14P1F,IMP064,,,,IMPERIAL CALINAN,C,2025-10-21,vmindana,,202510-0022353,0,,,
ITR,2025-10-17,348644,43STW101,5,5,0,FWH14P1F,IMP009,,,,IMPERIAL DAVAO,C,2025-10-21,vmindana,,202510-0022355,0.09,,,
ITR,2025-10-17,348644,43UHD206,5,5,0,FWH14P1F,IMP009,,,,IMPERIAL DAVAO,C,2025-10-21,vmindana,,202510-0022355,0,,,
ITR,2025-10-17,348644,55UHW201,5,5,0,FWH14P1F,IMP009,,,,IMPERIAL DAVAO,C,2025-10-21,vmindana,,202510-0022355,0.13,,,
ITR,2025-10-17,348644,65QUHW01,1,1,0,FWH14P1F,IMP009,,,,IMPERIAL DAVAO,C,2025-10-21,vmindana,,202510-0022355,0.19,,,
ITR,2025-10-17,348644,SWS-01,10,10,0,FWH14P1F,IMP009,,,,IMPERIAL DAVAO,C,2025-10-21,vmindana,,202510-0022355,0,,,
ITR,2025-10-17,348645,43UHD206,6,6,0,FWH14P1F,IMP040,,,,IMPERIAL KIDAPAWAN,C,2025-10-21,vmindana,,202510-0022360,0,,,
ITR,2025-10-17,348645,55QUHV06,2,2,0,FWH14P1F,IMP040,,,,IMPERIAL KIDAPAWAN,C,2025-10-21,vmindana,,202510-0022360,0,,,
ITR,2025-10-17,348645,65QUHW01,2,2,0,FWH14P1F,IMP040,,,,IMPERIAL KIDAPAWAN,C,2025-10-21,vmindana,,202510-0022360,0.19,,,
ITR,2025-10-17,348645,75UHD206,2,2,0,FWH14P1F,IMP040,,,,IMPERIAL KIDAPAWAN,C,2025-10-21,vmindana,,202510-0022360,0,,,
ITR,2025-10-17,348645,SONIQUE SURF,6,6,0,FWH14P1F,IMP040,,,,IMPERIAL KIDAPAWAN,C,2025-10-21,vmindana,,202510-0022360,0,,,
ITR,2025-10-17,348645,SWS-01,9,9,0,FWH14P1F,IMP040,,,,IMPERIAL KIDAPAWAN,C,2025-10-21,vmindana,,202510-0022360,0,,,
ITR,2025-10-17,348646,SONIQUE LITE 201,4,4,0,FWH14P1F,IMP040,,,,IMPERIAL KIDAPAWAN,C,2025-10-21,vmindana,,202510-0022362,0,,,
ITR,2025-10-17,348646,SONIQUE VIBE 301,6,6,0,FWH14P1F,IMP040,,,,IMPERIAL KIDAPAWAN,C,2025-10-21,vmindana,,202510-0022362,0,,,
ITR,2025-10-17,348647,55UHW201,5,5,0,FWH14P1F,IMP022,,,,IMPERIAL MATINA,C,2025-10-21,vmindana,,202510-0022363,0.13,,,
ITR,2025-10-17,348648,43STW101,5,5,0,FWH14P1F,IMP035,,,,IMPERIAL TORIL,C,2025-10-21,vmindana,,202510-0022364,0.09,,,
ITR,2025-10-17,348648,43UHD206,3,3,0,FWH14P1F,IMP035,,,,IMPERIAL TORIL,C,2025-10-21,vmindana,,202510-0022364,0,,,
ITR,2025-10-17,348648,55UHW201,4,4,0,FWH14P1F,IMP035,,,,IMPERIAL TORIL,C,2025-10-21,vmindana,,202510-0022364,0.13,,,
ITR,2025-10-17,348648,SONIQUE SURF,7,7,0,FWH14P1F,IMP035,,,,IMPERIAL TORIL,C,2025-10-21,vmindana,,202510-0022364,0,,,
ITR,2025-10-17,348648,SWS-01,8,8,0,FWH14P1F,IMP035,,,,IMPERIAL TORIL,C,2025-10-21,vmindana,,202510-0022364,0,,,
ITR,2025-10-17,348649,SONIQUE VIBE 301,2,2,0,FWH14P1F,IMP035,,,,IMPERIAL TORIL,C,2025-10-21,vmindana,,202510-0022365,0,,,
ITR,2025-10-17,348650,43STW101,5,5,0,FWH14P1F,ROB023,,,,ROBINSONS DAVAO,C,2025-10-21,vmindana,,202510-0022366,0.09,,,
ITR,2025-10-17,348650,55QUHV06,3,3,0,FWH14P1F,ROB023,,,,ROBINSONS DAVAO,C,2025-10-21,vmindana,,202510-0022366,0,,,
ITR,2025-10-17,348650,55UHW201,10,10,0,FWH14P1F,ROB023,,,,ROBINSONS DAVAO,C,2025-10-21,vmindana,,202510-0022366,0.13,,,
ITR,2025-10-17,348651,SONIQUE LITE 201,1,1,0,FWH14P1F,ROB023,,,,ROBINSONS DAVAO,C,2025-10-21,vmindana,,202510-0022367,0,,,
ITR,2025-10-17,348651,SONIQUE VIBE 301,2,2,0,FWH14P1F,ROB023,,,,ROBINSONS DAVAO,C,2025-10-21,vmindana,,202510-0022367,0,,,
ITR,2025-10-17,348652,43STW101,5,5,0,FWH14P1F,ROB070,,,,ROBINSONS TORIL,C,2025-10-21,vmindana,,202510-0022368,0.09,,,
ITR,2025-10-17,348652,43UHD206,5,5,0,FWH14P1F,ROB070,,,,ROBINSONS TORIL,C,2025-10-21,vmindana,,202510-0022368,0,,,
ITR,2025-10-17,348652,65UHD206,1,1,0,FWH14P1F,ROB070,,,,ROBINSONS TORIL,C,2025-10-21,vmindana,,202510-0022368,0,,,
ITR,2025-10-17,348653,65UHD206,1,1,0,FWH14P1F,ABV095,,IT ALLAN VANO UY,,ABENSON PASIG DEPOT,C,2025-10-18,rexconde,2423,1025-1410,0,,,
ITR,2025-10-17,348653,75UHD206,1,1,0,FWH14P1F,ABV095,,IT ALLAN VANO UY,,ABENSON PASIG DEPOT,C,2025-10-18,rexconde,2423,1025-1410,0,,,
ITR,2025-10-17,348653,SONIQUE SURF,2,2,0,FWH14P1F,ABV095,,IT ALLAN VANO UY,,ABENSON PASIG DEPOT,C,2025-10-18,rexconde,2423,1025-1410,0,,,
ITR,2025-10-17,348654,SONIQUE RAVE 501,1,1,0,FWH14P1F,ANE007,,,,ANSONS FILINVEST,C,2025-10-18,vmindana,,,0,,,
ITR,2025-10-17,348654,SONIQUE VIBE 301,1,1,0,FWH14P1F,ANE007,,,,ANSONS FILINVEST,C,2025-10-18,vmindana,,,0,,,
ITR,2025-10-17,348655,SONIQUE LITE 201,2,2,0,FWH14P1F,IMP061,,,,IMPERIAL MARBEL,C,2025-10-21,vmindana,,202510-0022309,0,,,
ITR,2025-10-17,348655,SONIQUE VIBE 301,2,2,0,FWH14P1F,IMP061,,,,IMPERIAL MARBEL,C,2025-10-21,vmindana,,202510-0022309,0,,,
ITR,2025-10-17,348656,43STV104,3,3,0,FWH14P1F,FFV003,,,,FIRST FAMILY KIDAPAWAN,C,2025-10-21,vmindana,,202510-0022369,0.09,,,
ITR,2025-10-17,348656,43UHD206,3,3,0,FWH14P1F,FFV003,,,,FIRST FAMILY KIDAPAWAN,C,2025-10-21,vmindana,,202510-0022369,0,,,
ITR,2025-10-17,348656,55QUHV06,2,2,0,FWH14P1F,FFV003,,,,FIRST FAMILY KIDAPAWAN,C,2025-10-21,vmindana,,202510-0022369,0,,,
ITR,2025-10-17,348656,55UHW201,2,2,0,FWH14P1F,FFV003,,,,FIRST FAMILY KIDAPAWAN,C,2025-10-21,vmindana,,202510-0022369,0.13,,,
ITR,2025-10-17,348657,SONIQUE SURF,10,10,0,FWH14P1F,FFV003,,,,FIRST FAMILY KIDAPAWAN,C,2025-10-21,vmindana,,202510-0022369,0,,,
ITR,2025-10-17,348657,SWS-01,15,15,0,FWH14P1F,FFV003,,,,FIRST FAMILY KIDAPAWAN,C,2025-10-21,vmindana,,202510-0022369,0,,,
ITR,2025-10-17,348658,32STV104,5,5,0,FWH14P1F,EMC030,,REVERSE P.O,,EMCOR TRENTO,C,2025-10-21,vmindana,,202510-0022370,0.05,,,
ITR,2025-10-17,348658,43STV104,2,2,0,FWH14P1F,EMC030,,REVERSE P.O,,EMCOR TRENTO,C,2025-10-21,vmindana,,202510-0022370,0.09,,,
ITR,2025-10-17,348658,50QUHW01,3,3,0,FWH14P1F,EMC030,,REVERSE P.O,,EMCOR TRENTO,C,2025-10-21,vmindana,,202510-0022370,0.09,,,
ITR,2025-10-17,348658,55UHW201,7,7,0,FWH14P1F,EMC030,,REVERSE P.O,,EMCOR TRENTO,C,2025-10-21,vmindana,,202510-0022370,0.13,,,
ITR,2025-10-17,348659,SONIQUE SURF,8,8,0,FWH14P1F,EMC030,,FREEBIES,,EMCOR TRENTO,C,2025-10-21,vmindana,,202510-0022370,0,,,
